Book ID,Title,Category,University ID
626,Elementary & Intermediate Algebra,Mathematics,204796
793,Reliability Engineering,Engineering,204796
678,Marketing Research,Business,204796
484,A First Course in Probability,Statistics,204796
891,Marketing Plan Handbook,Business,204796
922,Management,Business,204796
942,Employment Law,Business,173160
984,E-Commerce 2013,Business,173160
964,The Practice of Public Relations,Business,173160
706,Introduction to Engineering Analysis,Engineering,173160
567,"Writing and Reading Across the Curriculum, Brief Edition",English,173160
612,Precalculus with Modeling & Visualization,Mathematics,121150
788,Manufacturing Engineering & Technology,Engineering,121150
624,Precalculus,Mathematics,121150
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,121150
593,Prealgebra  5e,Mathematics,121150
480,Fundamentals of Statistics,Statistics,121150
788,Manufacturing Engineering & Technology,Engineering,121150
940,Microeconomics,Economics,121150
571,Style: Lessons in Clarity and Grace 11E,English,121150
983,Electronic Commerce 2012,Business,121150
594,Elementary Algebra:  Concepts & Applications,Mathematics,121150
686,Ownership Series: Ownership: Study Strategies,Student Success,121150
561,The DK Handbook,Student Success,121150
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,121150
603,Intro Stats,Statistics,121150
955,Horngren's Financial & Managerial Accounting,Business,121150
939,Macroeconomics,Economics,121150
959,Introduction to Financial Accounting,Business,121150
683,Ownership Series: Ownership: Accountability,Student Success,121150
480,Fundamentals of Statistics,Statistics,121150
969,Economics for Managers,Economics,121150
783,Fundamentals of Investing,Business,121150
929,Principles of Marketing,Business,121150
566,Academic Reading,Student Success,121150
910,Managerial Economics,Economics,121150
607,Basic Technical Mathematics,Mathematics,121150
897,Introduction to Management Accounting,Business,121150
489,Statistics for Business and Economics,Statistics,121150
793,Reliability Engineering,Engineering,121150
646,"Power Electronics: Circuits,Devices & Applications",Engineering,121150
597,Introductory Algebra 10,Mathematics,228644
627,Intermediate Algebra 10,Mathematics,228644
570,Basic College Vocabulary Strategies,Student Success,228644
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,228644
481,Mathematics All Around,Mathematics,228644
909,Management: A Focus on Leaders,Business,228644
905,Horngren's Accounting,Business,228644
899,Personal Finance,Business,228644
572,Mosaics: Reading and Writing Paragraphs,Student Success,206695
791,Essentials of Database Management,Computer Science,206695
789,Machine Design,Engineering,206695
969,Economics for Managers,Economics,206695
959,Introduction to Financial Accounting,Business,206695
625,"Career Tool Kit, The: Skills for Success",Student Success,206695
969,Economics for Managers,Economics,206695
923,Guide to Presentations,Business,206695
562,Sterling Stories,Student Success,206695
551,Literature and the Writing Process,English,206695
704,Fundamentals of Communication Systems,Engineering,206695
480,Fundamentals of Statistics,Statistics,206695
629,Precalculus: Essentials,Mathematics,206695
904,International Business,Business,206695
951,Corporate Finance,Business,206695
926,Environmental Law,Business,206695
929,Principles of Marketing,Business,206695
705,Statics and Mechanics of Materials,Engineering,206695
477,Starting Out With Visual Basic,Computer Science,206695
633,Brief Calculus & Its Applications,Mathematics,206695
598,Introductory & Intermediate Algebra 3e,Mathematics,206695
555,"Global Issues, Local Arguments",English,206695
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,206695
683,Ownership Series: Ownership: Accountability,Student Success,206695
478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science,206695
894,International Economics,Economics,206695
638,C++ How to Program (Early Objects Version),Computer Science,206695
704,Fundamentals of Communication Systems,Engineering,206695
924,The Economics of Sports,Economics,206695
591,Basic College Mathematics,Mathematics,206695
978,Database Processing,Computer Science,206695
893,Manager's Bookshelf,Business,138947
476,Building Java Programs,Computer Science,138947
789,Machine Design,Engineering,138947
931,Business Communication,Business,138947
548,"The Curious Writer, Concise Edition",English,138947
910,Managerial Economics,Economics,138947
482,Excursions in Modern Mathematics,Mathematics,138947
694,Visual C# 2012 How to Program,Computer Science,138947
559,The Blair Reader,English,138947
706,Introduction to Engineering Analysis,Engineering,138947
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,138947
684,Ownership Series: Ownership: Effective Planning,Student Success,138947
649,Math Lit,Mathematics,138947
909,Management: A Focus on Leaders,Business,138947
705,Statics and Mechanics of Materials,Engineering,138947
566,Academic Reading,Student Success,138947
633,Brief Calculus & Its Applications,Mathematics,138947
588,College Algebra,Mathematics,176372
913,Economics,Economics,176372
705,Statics and Mechanics of Materials,Engineering,176372
939,Macroeconomics,Economics,176372
693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science,176372
942,Employment Law,Business,176372
572,Mosaics: Reading and Writing Paragraphs,Student Success,176372
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,176372
561,The DK Handbook,Student Success,176372
984,E-Commerce 2013,Business,176372
488,Statistics for Business: Decision Making and Analysis,Statistics,176372
953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business,176372
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,176372
792,Managing Engineering and Technology,Engineering,176372
478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science,176372
571,Style: Lessons in Clarity and Grace 11E,English,176372
676,International Monetary & Financial  Economics,Economics,176372
929,Principles of Marketing,Business,126818
915,Experiencing MIS,Business,126818
556,Mosaics: Reading and Writing Essays 6e,Student Success,126818
935,Economics Today: The Micro View,Economics,126818
642,Developmental Mathematics,Mathematics,126818
567,"Writing and Reading Across the Curriculum, Brief Edition",English,126818
630,World Myth,English,126818
557,LB Brief with Tabs,Student Success,126818
616,Introductory and Intermediate Algebra 5e,Mathematics,126818
563,The Necessary Shakespeare,English,126818
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,126818
958,Macroeconomics,Economics,126818
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,126818
636,Trigonometry,Mathematics,126818
479,Elementary Statistics,Statistics,126818
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,126818
895,Intercultural Business Communication,Business,126818
694,Visual C# 2012 How to Program,Computer Science,126818
597,Introductory Algebra 10,Mathematics,126818
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,126818
595,Intermediate Algebra: Concepts & Applications,Mathematics,126818
912,Fundamentals of Human Resource Management,Business,126818
896,Psychology of Investing,Business,126818
598,Introductory & Intermediate Algebra 3e,Mathematics,126818
953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business,459727
980,Hands-On Database,Computer Science,459727
568,Reading Rhetorically,English,459727
913,Economics,Economics,459727
695,Aerodynamics for Engineers,Engineering,459727
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,459727
968,Principles of Microeconomics,Economics,459727
598,Introductory & Intermediate Algebra 3e,Mathematics,459727
935,Economics Today: The Micro View,Economics,459727
937,Microeconomics,Economics,459727
610,Cornerstones for College Success,Student Success,459727
555,"Global Issues, Local Arguments",English,459727
574,Technical Communication,English,459727
678,Marketing Research,Business,459727
894,International Economics,Economics,459727
984,E-Commerce 2013,Business,459727
952,"Corporate Finance, The Core",Business,459727
793,Reliability Engineering,Engineering,191205
592,Essential Math 4e,Mathematics,191205
914,Using MIS,Business,191205
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,191205
898,Better Business,Business,191205
474,Starting Out with C++: Early Objects,Computer Science,191205
598,Introductory & Intermediate Algebra 3e,Mathematics,191205
554,Strategies for Successful Writing,English,191205
604,Calculus and Its Applications Expanded Version,Mathematics,191205
703,Principles of Macroeconomics,Economics,191205
567,"Writing and Reading Across the Curriculum, Brief Edition",English,191205
572,Mosaics: Reading and Writing Paragraphs,Student Success,191205
921,Digital Business Networks,Business,191205
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,191205
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,191205
623,Precalculus Essentials,Mathematics,191205
685,Ownership Series: Ownership: Critical Thinking,Student Success,191205
474,Starting Out with C++: Early Objects,Computer Science,191205
624,Precalculus,Mathematics,191205
624,Precalculus,Mathematics,191205
925,Guide to Managerial Communication,Business,191205
588,College Algebra,Mathematics,191205
965,QuickBooks Pro 2013: A Complete Course,Business,191205
558,"Strategies for Successful Writing, Concise Edition",English,191205
554,Strategies for Successful Writing,English,191205
594,Elementary Algebra:  Concepts & Applications,Mathematics,191205
969,Economics for Managers,Economics,176372
637,Elementary Statistics Using Excel,Statistics,176372
935,Economics Today: The Micro View,Economics,176372
552,The Prentice Hall Guide for College Writers,English,176372
648,The DK Guide to Literature,English,176372
923,Guide to Presentations,Business,176372
705,Statics and Mechanics of Materials,Engineering,176372
897,Introduction to Management Accounting,Business,176372
677,"Macroeconomics, 2/e",Economics,176372
587,Algebra and Trigonometry,Mathematics,176372
643,Engineering Vibration,Engineering,176372
638,C++ How to Program (Early Objects Version),Computer Science,176372
556,Mosaics: Reading and Writing Essays 6e,Student Success,176372
950,"Money, Banking, and the Financial System",Economics,176372
892,Opportunities and Challenges of Workplace Diversity,Business,436438
589,College Algebra with Modeling & Visualization,Mathematics,436438
643,Engineering Vibration,Engineering,436438
563,The Necessary Shakespeare,English,436438
694,Visual C# 2012 How to Program,Computer Science,436438
604,Calculus and Its Applications Expanded Version,Mathematics,436438
676,International Monetary & Financial  Economics,Economics,436438
783,Fundamentals of Investing,Business,436438
895,Intercultural Business Communication,Business,436438
677,"Macroeconomics, 2/e",Economics,224226
916,Management Information Systems,Business,224226
590,Mathematics for Business,Business,224226
685,Ownership Series: Ownership: Critical Thinking,Student Success,224226
935,Economics Today: The Micro View,Economics,224226
488,Statistics for Business: Decision Making and Analysis,Statistics,224226
555,"Global Issues, Local Arguments",English,224226
917,Information Systems Today,Business,224226
598,Introductory & Intermediate Algebra 3e,Mathematics,224226
583,John E. Freund's Mathematical Statistics with Applications,Statistics,224226
623,Precalculus Essentials,Mathematics,224226
608,Basic Technical Mathematics with Calculus,Mathematics,224226
623,Precalculus Essentials,Mathematics,224226
696,Entrepreneurial Finance,Business,224226
615,Algebra and Trigonometry with Modeling & Visualization,Mathematics,224226
949,Macroeconomics,Economics,224226
591,Basic College Mathematics,Mathematics,224226
590,Mathematics for Business,Business,224226
943,Modern Systems Analysis and Design,Business,224226
618,Bridging the Gap,Student Success,224226
614,Writing for Life: Sentences and Paragraphs,Student Success,224226
968,Principles of Microeconomics,Economics,224226
622,"Prealgebra and Introductory Algebra, 4e",Mathematics,224226
904,International Business,Business,224226
952,"Corporate Finance, The Core",Business,224226
693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science,224226
570,Basic College Vocabulary Strategies,Student Success,224226
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,224226
951,Corporate Finance,Business,224226
692,Cryptography and Network Security: Principles and Practice,Computer Science,224226
546,The Curious Writer,English,224226
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,224226
638,C++ How to Program (Early Objects Version),Computer Science,110608
560,Prose Reader,English,110608
783,Fundamentals of Investing,Business,110608
938,Microeconomics: Theory and Applications with Calculus,Economics,110608
933,Economics Today,Economics,110608
563,The Necessary Shakespeare,English,110608
959,Introduction to Financial Accounting,Business,187967
479,Elementary Statistics,Statistics,187967
913,Economics,Economics,187967
583,John E. Freund's Mathematical Statistics with Applications,Statistics,187967
938,Microeconomics: Theory and Applications with Calculus,Economics,187967
788,Manufacturing Engineering & Technology,Engineering,187967
914,Using MIS,Business,187967
486,Intermediate Algebra,Mathematics,187967
899,Personal Finance,Business,187967
473,Introduction to JavaScript Programming with XML and PHP,Computer Science,187967
476,Building Java Programs,Computer Science,187967
563,The Necessary Shakespeare,English,187967
677,"Macroeconomics, 2/e",Economics,187967
563,The Necessary Shakespeare,English,187967
626,Elementary & Intermediate Algebra,Mathematics,187967
787,Visual Basic 2012 How to Program,Computer Science,187967
695,Aerodynamics for Engineers,Engineering,187967
600,Statistical Reasoning for Everyday Life,Statistics,187967
701,Adaptive Filter Theory,Engineering,187967
937,Microeconomics,Economics,187967
964,The Practice of Public Relations,Business,187967
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,198419
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,198419
933,Economics Today,Economics,198419
689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business,198419
481,Mathematics All Around,Mathematics,198419
474,Starting Out with C++: Early Objects,Computer Science,198419
905,Horngren's Accounting,Business,198419
912,Fundamentals of Human Resource Management,Business,198419
587,Algebra and Trigonometry,Mathematics,198419
489,Statistics for Business and Economics,Statistics,198419
931,Business Communication,Business,198419
892,Opportunities and Challenges of Workplace Diversity,Business,198419
788,Manufacturing Engineering & Technology,Engineering,198419
783,Fundamentals of Investing,Business,198419
685,Ownership Series: Ownership: Critical Thinking,Student Success,198419
586,College Algebra: An Early Functions Approach,Mathematics,198419
652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success,198419
629,Precalculus: Essentials,Mathematics,198419
928,Human Resource Management,Business,198419
627,Intermediate Algebra 10,Mathematics,198419
789,Machine Design,Engineering,198419
912,Fundamentals of Human Resource Management,Business,198419
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,198419
933,Economics Today,Economics,198419
898,Better Business,Business,198419
788,Manufacturing Engineering & Technology,Engineering,198419
952,"Corporate Finance, The Core",Business,110778
704,Fundamentals of Communication Systems,Engineering,110778
490,Essential Statistics,Statistics,110778
958,Macroeconomics,Economics,110778
792,Managing Engineering and Technology,Engineering,110778
686,Ownership Series: Ownership: Study Strategies,Student Success,110778
552,The Prentice Hall Guide for College Writers,English,110778
788,Manufacturing Engineering & Technology,Engineering,110778
485,Elementary Algebra,Mathematics,110778
560,Prose Reader,English,110778
482,Excursions in Modern Mathematics,Mathematics,110778
704,Fundamentals of Communication Systems,Engineering,110778
617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics,110778
932,Foundations of Finance,Business,179159
895,Intercultural Business Communication,Business,179159
625,"Career Tool Kit, The: Skills for Success",Student Success,179159
563,The Necessary Shakespeare,English,179159
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,179159
557,LB Brief with Tabs,Student Success,179159
549,Complete Works of Shakespeare 7E,English,179159
476,Building Java Programs,Computer Science,179159
637,Elementary Statistics Using Excel,Statistics,179159
703,Principles of Macroeconomics,Economics,179159
928,Human Resource Management,Business,179159
705,Statics and Mechanics of Materials,Engineering,179159
594,Elementary Algebra:  Concepts & Applications,Mathematics,179159
789,Machine Design,Engineering,179159
897,Introduction to Management Accounting,Business,179159
612,Precalculus with Modeling & Visualization,Mathematics,179159
703,Principles of Macroeconomics,Economics,179159
973,The Economic Way of Thinking,Economics,179159
921,Digital Business Networks,Business,179159
967,Principles of Economics,Economics,179159
489,Statistics for Business and Economics,Statistics,179159
690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business,179159
782,Public Relations Practices,Business,179159
616,Introductory and Intermediate Algebra 5e,Mathematics,179159
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,179159
918,Fundamentals of Futures and Options Markets,Business,179159
898,Better Business,Business,179159
944,Principles of Operations Management,Business,179159
919,MIS Essentials,Business,179159
696,Entrepreneurial Finance,Business,179159
956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business,179159
894,International Economics,Economics,179159
940,Microeconomics,Economics,179159
898,Better Business,Business,212133
677,"Macroeconomics, 2/e",Economics,212133
917,Information Systems Today,Business,212133
552,The Prentice Hall Guide for College Writers,English,212133
616,Introductory and Intermediate Algebra 5e,Mathematics,212133
569,Building College Vocabulary Strategies,Student Success,212133
939,Macroeconomics,Economics,212133
933,Economics Today,Economics,212133
784,Mechanics of Materials,Engineering,212133
784,Mechanics of Materials,Engineering,212133
623,Precalculus Essentials,Mathematics,212133
909,Management: A Focus on Leaders,Business,212133
608,Basic Technical Mathematics with Calculus,Mathematics,212133
792,Managing Engineering and Technology,Engineering,212133
923,Guide to Presentations,Business,212133
925,Guide to Managerial Communication,Business,212133
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,212133
548,"The Curious Writer, Concise Edition",English,212133
569,Building College Vocabulary Strategies,Student Success,212133
786,Managerial Accounting: Decision Making and Motivating Performance,Business,212133
936,Systems Analysis and Design,Business,212133
613,Business Math,Business,212133
546,The Curious Writer,English,212133
905,Horngren's Accounting,Business,212133
643,Engineering Vibration,Engineering,212133
570,Basic College Vocabulary Strategies,Student Success,212133
572,Mosaics: Reading and Writing Paragraphs,Student Success,212133
482,Excursions in Modern Mathematics,Mathematics,102553
616,Introductory and Intermediate Algebra 5e,Mathematics,102553
705,Statics and Mechanics of Materials,Engineering,102553
492,Internetworking with TCP/IP Volume One,Computer Science,102553
648,The DK Guide to Literature,English,102553
973,The Economic Way of Thinking,Economics,102553
950,"Money, Banking, and the Financial System",Economics,102553
569,Building College Vocabulary Strategies,Student Success,102553
648,The DK Guide to Literature,English,102553
785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business,102553
480,Fundamentals of Statistics,Statistics,102553
980,Hands-On Database,Computer Science,102553
621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics,102553
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,102553
563,The Necessary Shakespeare,English,102553
603,Intro Stats,Statistics,102553
967,Principles of Economics,Economics,102553
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,102553
923,Guide to Presentations,Business,102553
590,Mathematics for Business,Business,102553
926,Environmental Law,Business,102553
906,Database Systems,Computer Science,102553
481,Mathematics All Around,Mathematics,102553
705,Statics and Mechanics of Materials,Engineering,102553
788,Manufacturing Engineering & Technology,Engineering,102553
981,Business Intelligence,Business,102553
598,Introductory & Intermediate Algebra 3e,Mathematics,102553
960,Customer Service: Career Success through Customer Loyalty,Business,102553
706,Introduction to Engineering Analysis,Engineering,159993
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,159993
610,Cornerstones for College Success,Student Success,159993
678,Marketing Research,Business,159993
480,Fundamentals of Statistics,Statistics,159993
600,Statistical Reasoning for Everyday Life,Statistics,159993
957,Principles of Risk Management and Insurance,Business,159993
481,Mathematics All Around,Mathematics,159993
981,Business Intelligence,Business,159993
572,Mosaics: Reading and Writing Paragraphs,Student Success,159993
589,College Algebra with Modeling & Visualization,Mathematics,159993
950,"Money, Banking, and the Financial System",Economics,159993
487,Business Statistics: A First Course,Statistics,159993
627,Intermediate Algebra 10,Mathematics,159993
696,Entrepreneurial Finance,Business,159993
972,Making the Team,Business,159993
569,Building College Vocabulary Strategies,Student Success,159993
929,Principles of Marketing,Business,159993
904,International Business,Business,159993
568,Reading Rhetorically,English,159993
967,Principles of Economics,Economics,159993
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,159993
474,Starting Out with C++: Early Objects,Computer Science,159993
954,Survey of Economics,Economics,159993
596,Precalculus: A Unit Circle Approach,Mathematics,159993
979,Development Economics,Economics,131496
624,Precalculus,Mathematics,131496
684,Ownership Series: Ownership: Effective Planning,Student Success,131496
599,Analysis with an Introduction to Proof,Mathematics,131496
944,Principles of Operations Management,Business,131496
546,The Curious Writer,English,131496
894,International Economics,Economics,131496
610,Cornerstones for College Success,Student Success,131496
910,Managerial Economics,Economics,131496
906,Database Systems,Computer Science,131496
790,Data Structures and Algorithm Analysis in C++,Computer Science,131496
934,Economics Today: The Macro View,Economics,131496
693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science,131496
595,Intermediate Algebra: Concepts & Applications,Mathematics,131496
590,Mathematics for Business,Business,131496
957,Principles of Risk Management and Insurance,Business,131496
922,Management,Business,131496
970,E-Marketing,Business,162007
572,Mosaics: Reading and Writing Paragraphs,Student Success,162007
614,Writing for Life: Sentences and Paragraphs,Student Success,162007
607,Basic Technical Mathematics,Mathematics,162007
788,Manufacturing Engineering & Technology,Engineering,162007
603,Intro Stats,Statistics,162007
703,Principles of Macroeconomics,Economics,162007
642,Developmental Mathematics,Mathematics,162007
951,Corporate Finance,Business,162007
706,Introduction to Engineering Analysis,Engineering,162007
916,Management Information Systems,Business,162007
939,Macroeconomics,Economics,162007
979,Development Economics,Economics,162007
895,Intercultural Business Communication,Business,162007
615,Algebra and Trigonometry with Modeling & Visualization,Mathematics,162007
930,Macroeconomics,Economics,162007
968,Principles of Microeconomics,Economics,162007
891,Marketing Plan Handbook,Business,162007
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,162007
942,Employment Law,Business,162007
486,Intermediate Algebra,Mathematics,162007
954,Survey of Economics,Economics,162007
959,Introduction to Financial Accounting,Business,162007
892,Opportunities and Challenges of Workplace Diversity,Business,162007
944,Principles of Operations Management,Business,162007
587,Algebra and Trigonometry,Mathematics,162007
600,Statistical Reasoning for Everyday Life,Statistics,162007
980,Hands-On Database,Computer Science,162007
552,The Prentice Hall Guide for College Writers,English,162007
707,Managerial Economics,Economics,162007
976,"The Economics of Women, Men and Work",Economics,184348
492,Internetworking with TCP/IP Volume One,Computer Science,184348
792,Managing Engineering and Technology,Engineering,184348
492,Internetworking with TCP/IP Volume One,Computer Science,184348
909,Management: A Focus on Leaders,Business,184348
707,Managerial Economics,Economics,184348
557,LB Brief with Tabs,Student Success,184348
943,Modern Systems Analysis and Design,Business,184348
681,Electrical Engineering: Principles & Applications,Engineering,184348
550,Literature for Composition,English,178208
783,Fundamentals of Investing,Business,178208
603,Intro Stats,Statistics,178208
955,Horngren's Financial & Managerial Accounting,Business,178208
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,178208
683,Ownership Series: Ownership: Accountability,Student Success,178208
906,Database Systems,Computer Science,178208
980,Hands-On Database,Computer Science,178208
783,Fundamentals of Investing,Business,178208
905,Horngren's Accounting,Business,178208
572,Mosaics: Reading and Writing Paragraphs,Student Success,178208
591,Basic College Mathematics,Mathematics,178208
638,C++ How to Program (Early Objects Version),Computer Science,178208
932,Foundations of Finance,Business,178208
608,Basic Technical Mathematics with Calculus,Mathematics,178208
586,College Algebra: An Early Functions Approach,Mathematics,178208
546,The Curious Writer,English,178208
548,"The Curious Writer, Concise Edition",English,178208
630,World Myth,English,178208
566,Academic Reading,Student Success,170286
936,Systems Analysis and Design,Business,170286
952,"Corporate Finance, The Core",Business,170286
611,"Cornerstones for Community College Success, 2/E",Student Success,170286
589,College Algebra with Modeling & Visualization,Mathematics,170286
973,The Economic Way of Thinking,Economics,170286
642,Developmental Mathematics,Mathematics,170286
636,Trigonometry,Mathematics,170286
546,The Curious Writer,English,170286
953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business,170286
696,Entrepreneurial Finance,Business,170286
935,Economics Today: The Micro View,Economics,170286
911,Economics,Economics,170286
612,Precalculus with Modeling & Visualization,Mathematics,170286
919,MIS Essentials,Business,170286
626,Elementary & Intermediate Algebra,Mathematics,170286
591,Basic College Mathematics,Mathematics,170286
677,"Macroeconomics, 2/e",Economics,170286
477,Starting Out With Visual Basic,Computer Science,170286
485,Elementary Algebra,Mathematics,139940
976,"The Economics of Women, Men and Work",Economics,139940
473,Introduction to JavaScript Programming with XML and PHP,Computer Science,139940
705,Statics and Mechanics of Materials,Engineering,139940
922,Management,Business,139940
696,Entrepreneurial Finance,Business,139940
891,Marketing Plan Handbook,Business,139940
959,Introduction to Financial Accounting,Business,139940
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,139940
481,Mathematics All Around,Mathematics,139940
637,Elementary Statistics Using Excel,Statistics,139940
625,"Career Tool Kit, The: Skills for Success",Student Success,139940
625,"Career Tool Kit, The: Skills for Success",Student Success,139940
593,Prealgebra  5e,Mathematics,139940
974,The Economics of Macro Issues,Economics,139940
965,QuickBooks Pro 2013: A Complete Course,Business,139940
677,"Macroeconomics, 2/e",Economics,139940
951,Corporate Finance,Business,139940
893,Manager's Bookshelf,Business,139940
938,Microeconomics: Theory and Applications with Calculus,Economics,139940
680,Introduction to Programming with C++,Computer Science,139940
904,International Business,Business,139940
788,Manufacturing Engineering & Technology,Engineering,139940
793,Reliability Engineering,Engineering,139940
485,Elementary Algebra,Mathematics,139940
921,Digital Business Networks,Business,139940
628,Business Math Brief,Business,139940
646,"Power Electronics: Circuits,Devices & Applications",Engineering,139940
483,Mathematics for Elementary Teachers with Activity Manual,Mathematics,139940
486,Intermediate Algebra,Mathematics,152080
703,Principles of Macroeconomics,Economics,152080
548,"The Curious Writer, Concise Edition",English,152080
917,Information Systems Today,Business,152080
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,152080
630,World Myth,English,152080
981,Business Intelligence,Business,152080
967,Principles of Economics,Economics,152080
942,Employment Law,Business,152080
612,Precalculus with Modeling & Visualization,Mathematics,152080
482,Excursions in Modern Mathematics,Mathematics,152080
474,Starting Out with C++: Early Objects,Computer Science,152080
894,International Economics,Economics,152080
697,"English for Careers: Business, Professional, and Technical",Business,152080
701,Adaptive Filter Theory,Engineering,152080
913,Economics,Economics,152080
609,"Writing for Life: Paragraphs and Essays, 3E",Student Success,152080
949,Macroeconomics,Economics,101189
649,Math Lit,Mathematics,101189
563,The Necessary Shakespeare,English,101189
547,"The Curious Writer, Brief Edition",English,101189
487,Business Statistics: A First Course,Statistics,101189
479,Elementary Statistics,Statistics,101189
616,Introductory and Intermediate Algebra 5e,Mathematics,101189
793,Reliability Engineering,Engineering,101189
572,Mosaics: Reading and Writing Paragraphs,Student Success,101189
616,Introductory and Intermediate Algebra 5e,Mathematics,101189
551,Literature and the Writing Process,English,101189
639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science,101189
476,Building Java Programs,Computer Science,101189
964,The Practice of Public Relations,Business,101189
589,College Algebra with Modeling & Visualization,Mathematics,101189
925,Guide to Managerial Communication,Business,101189
975,The Economics of Public Issues,Economics,101189
951,Corporate Finance,Business,101189
927,International Management: Text and Cases,Business,101189
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,101189
934,Economics Today: The Macro View,Economics,101189
488,Statistics for Business: Decision Making and Analysis,Statistics,101189
947,Operations Management,Business,101189
586,College Algebra: An Early Functions Approach,Mathematics,101189
970,E-Marketing,Business,101189
927,International Management: Text and Cases,Business,101189
940,Microeconomics,Economics,101189
980,Hands-On Database,Computer Science,101189
789,Machine Design,Engineering,101189
974,The Economics of Macro Issues,Economics,100654
597,Introductory Algebra 10,Mathematics,100654
644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics,100654
613,Business Math,Business,100654
559,The Blair Reader,English,100654
891,Marketing Plan Handbook,Business,100654
915,Experiencing MIS,Business,100654
633,Brief Calculus & Its Applications,Mathematics,217536
688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business,217536
942,Employment Law,Business,217536
570,Basic College Vocabulary Strategies,Student Success,217536
935,Economics Today: The Micro View,Economics,217536
475,Java Software Structures,Computer Science,217536
585,College Algebra Essentials,Mathematics,217536
555,"Global Issues, Local Arguments",English,217536
490,Essential Statistics,Statistics,217536
947,Operations Management,Business,217536
559,The Blair Reader,English,217536
911,Economics,Economics,217536
948,"Integrated Advertising, Promotion, and Marketing Communications",Business,217536
783,Fundamentals of Investing,Business,217536
694,Visual C# 2012 How to Program,Computer Science,217536
931,Business Communication,Business,217536
792,Managing Engineering and Technology,Engineering,217536
547,"The Curious Writer, Brief Edition",English,217536
706,Introduction to Engineering Analysis,Engineering,217536
895,Intercultural Business Communication,Business,217536
553,"The Prentice Hall Guide for College Writers, Brief Edition",English,217536
564,Read to Achieve: Gateway to Academic Reading,Student Success,217536
598,Introductory & Intermediate Algebra 3e,Mathematics,217536
692,Cryptography and Network Security: Principles and Practice,Computer Science,217536
915,Experiencing MIS,Business,217536
917,Information Systems Today,Business,217536
567,"Writing and Reading Across the Curriculum, Brief Edition",English,217536
583,John E. Freund's Mathematical Statistics with Applications,Statistics,217536
616,Introductory and Intermediate Algebra 5e,Mathematics,217536
597,Introductory Algebra 10,Mathematics,217536
